col0,col1,col2,col3,col4
McCafé,coffee,Oak Brook,Melbourne,coffee-house
TIM,telephone,Rome,Turin,telecommunications industry
Billabong,backpack,Huntington Beach,Gold Coast,retail
eMachines,software,Taipei,Irvine,computer hardware
Billabong,backpack,Gold Coast,Gold Coast,retail
Chanel,clothing,Neuilly-sur-Seine,Paris,clothing industry
AC Cars,car,Thames Ditton,West Norwood,automotive industry
UNIQLO,clothing,Tokyo,Ube,retail
Jeep,passenger car,Toledo,Toledo,automotive industry
Pierce-Arrow,car,Buffalo,Buffalo,automotive industry
Hispano-Suiza,car,Barcelona,Barcelona,automotive industry
Neoplan,bus,Stuttgart,Stuttgart,automotive industry
