col0,col1,col2,col3
place du Venezuela,France,1976-03-05,rue Leroux
place Édouard-Renard,France,1931-01-01,avenue du Général-Laperrine
place du Président-Mithouard,France,1868-01-01,avenue de Breteuil
place Étienne-Pernet,France,1907-01-01,avenue Félix-Faure
place du Président-Mithouard,France,1868-01-01,avenue Duquesne
place Édouard-Renard,France,1931-01-01,avenue Armand-Rousseau
place du Président-Mithouard,France,1868-01-01,boulevard des Invalides
place Diaghilev,France,1865-01-01,rue des Mathurins
place d'Estienne-d'Orves,France,1860-01-01,rue de Cheverus
place Diaghilev,France,1865-01-01,rue Scribe
place d'Estienne-d'Orves,France,1860-01-01,rue Morlot
place Diaghilev,France,1865-01-01,rue Gluck
