col0,col1,col2,col3,col4,col5,col6,col7
IC 4824,7.01,J2000.0,[TSK2008] 347,Pavo,0.003179,947,-62.08861
IC 4662,2.55,J2000.0,[TSK2008] 244,Pavo,0.001027,306,-64.6386806
IC 4824,7.01,J2000.0,[T2015] nest 201054,Pavo,0.003179,947,-62.08861
IC 10,0.74,J2000.0,[TSK2008] 222,Cassiopeia,-0.001147,-345,59.292972
Dwingeloo 2,3.48,J2000.0,IC 342/Maffei Group,Cassiopeia,0.000314,94,59.005306
IC 10,0.74,J2000.0,Local Group,Cassiopeia,-0.001147,-345,59.292972
NGC 2915,4.29,J2000.0,[TSK2008] 251,Chamaeleon,0.001494,465,-76.6263194
NGC 4214,2.94,J2000.0,[TSK2008] 214,Canes Venatici,0.00097,291,36.3268889
IC 3687,4.57,J2000.0,[T2015] nest 100491,Canes Venatici,0.001197,355,38.501624772985
NGC 4449,4.27,J2000.0,[T2015] nest 100491,Canes Venatici,0.00063,204,44.0935583
NGC 4248,7.2,J2000.0,[T2015] nest 100008,Canes Venatici,0.001758,445.9,47.4091807412126
NGC 4449,4.27,J2000.0,[T2015] nest 100008,Canes Venatici,0.00063,204,44.0935583
