col0,col1,col2,col3
Taiwan,23593794,free country,NEMA 1-15
Antigua and Barbuda,100963,free country,NEMA 1-15
Jamaica,2890299,free country,NEMA 1-15
Saint Kitts and Nevis,54191,free country,NEMA 1-15
Saint Vincent and the Grenadines,109373,free country,NEMA 1-15
Trinidad and Tobago,1341151,free country,NEMA 1-15
Federated States of Micronesia,103549,free country,NEMA 1-15
Palau,20918,free country,NEMA 1-15
Barbados,284644,free country,NEMA 1-15
Japan,127110047,free country,NEMA 1-15
Fiji,881065,partly free country,AS/NZS 3112
Papua New Guinea,7321262,partly free country,AS/NZS 3112
East Timor,1180069,partly free country,AS/NZS 3112
Saint Vincent and the Grenadines,109373,free country,AS/NZS 3112
Kiribati,102351,free country,AS/NZS 3112
