col0,col1,col2,col3,col4,col5
Kingdom of Bavaria,1806-01-01,Munich,constitutional monarchy,states of the German Empire,Bavarian
Gold Coast,1821-01-01,Accra,colony,historical country,Akan
Kingdom of Bavaria,1806-01-01,Munich,constitutional monarchy,historical country,Bavarian
Kingdom of Aksum,-0400-01-01T00:00:00Z,Axum,feudal monarchy,historical country,Himyaritic language
Visigothic Kingdom,0418-01-01,Toledo,monarchy,historical country,Gothic
Macedonia,-0807-01-01T00:00:00Z,Pella,oligarchy,historical country,Ancient Macedonian
Duchy of Brittany,0939-01-01,Rennes,feudal monarchy,historical country,French
Gold Coast,1821-01-01,Accra,colony,realm,Akan
Champa,0192-01-01,Vijaya,monarchy,realm,Sanskrit
Bagratid Iberia,0888-01-01,Ardanuç,feudal monarchy,realm,Georgian
Kingdom of Bavaria,1806-01-01,Munich,constitutional monarchy,realm,Bavarian
Kingdom of Aksum,-0400-01-01T00:00:00Z,Axum,feudal monarchy,realm,Himyaritic language
Visigothic Kingdom,0418-01-01,Toledo,monarchy,realm,Gothic
