col0,col1,col2,col3
1987 Welsh Badminton Championships,Welsh Badminton Championships,1988 Welsh Badminton Championships,1987-01-01
1988 Welsh Badminton Championships,Welsh Badminton Championships,1989 Welsh Badminton Championships,1988-01-01
1989 Welsh Badminton Championships,Welsh Badminton Championships,1990 Welsh Badminton Championships,1989-01-01
1990 Welsh Badminton Championships,Welsh Badminton Championships,1991 Welsh Badminton Championships,1990-01-01
1991 Welsh Badminton Championships,Welsh Badminton Championships,1992 Welsh Badminton Championships,1991-01-01
1992 Welsh Badminton Championships,Welsh Badminton Championships,1993 Welsh Badminton Championships,1992-01-01
1993 Welsh Badminton Championships,Welsh Badminton Championships,1994 Welsh Badminton Championships,1993-01-01
1994 Welsh Badminton Championships,Welsh Badminton Championships,1995 Welsh Badminton Championships,1994-01-01
1995 Welsh Badminton Championships,Welsh Badminton Championships,1996 Welsh Badminton Championships,1995-01-01
1996 Welsh Badminton Championships,Welsh Badminton Championships,1997 Welsh Badminton Championships,1996-01-01
1997 Welsh Badminton Championships,Welsh Badminton Championships,1998 Welsh Badminton Championships,1997-01-01
1998 Welsh Badminton Championships,Welsh Badminton Championships,1999 Welsh Badminton Championships,1998-01-01
