col0,col1,col2,col3,col4,col5,col6
Wilson Township,Risley Township,36,United States of America,1352,Marion County,township of Kansas
Moore Township,Gypsum Creek Township,36,United States of America,1457,Marion County,township of Kansas
Menno Township,Canton Township,36,United States of America,1476,Marion County,township of Kansas
Colfax Township,Banner Township,36,United States of America,1463,Marion County,township of Kansas
Blaine Township,Holland Township,36,United States of America,1381,Marion County,township of Kansas
West Branch Township,Spring Valley Township,36,United States of America,1539,Marion County,township of Kansas
Summit Township,Catlin Township,36,United States of America,1463,Marion County,township of Kansas
Peabody Township,East Branch Township,36,United States of America,1434,Marion County,township of Kansas
Milton Township,Fairplay Township,30,United States of America,1453,Marion County,township of Kansas
Lost Springs Township,Hope Township,36,United States of America,1457,Marion County,township of Kansas
Logan Township,Gypsum Township,36,United States of America,1499,Marion County,township of Kansas
