col0,col1,col2,col3
Kristianstads Vattenrike Biosphere Reserve,104293.54606,wetland,Kristianstad
Nedre Dalälven River Landscape,308173.742364,biosphere reserve,Dalälven
Bistrishko Branishte,1061.6,biosphere reserve,Vitosha
Sierra Nevada National Park,862,biosphere reserve,Almería Province
Kristianstads Vattenrike Biosphere Reserve,104293.54606,biosphere reserve,Kristianstad
Srebarna Nature Reserve,638,biosphere reserve,Srebarna lake
Sierra Nevada National Park,862,national park,Almería Province
Srebarna Nature Reserve,638,UNESCO World Heritage Site,Srebarna lake
Castro Verde,853.4301,Special Protection Area,Beja District
Vindelälven-Juhtatdahka Biosphere Reserve,1329118,biosphere reserve,Vindel River
Castro Verde,853.4301,biosphere reserve,Beja District
Pilis Biosphere Reserve,27081,biosphere reserve,Pilis Mountains
Berlengas,0.188,UNESCO-MAB Biosphere Reserve,Leiria District
