col0,col1,col2,col3,col4
2009 Circuit de la Sarthe,France,sports season,road bicycle racing,2009-04-10
2010 Circuit de la Sarthe,France,sports season,road bicycle racing,2010-04-09
2008 Circuit de la Sarthe,France,sports season,road bicycle racing,2008-04-11
2007 Circuit de la Sarthe,France,sports season,road bicycle racing,2007-04-13
2011 Circuit de la Sarthe,France,2.1,road bicycle racing,2011-04-08
2006 Circuit de la Sarthe,France,2.1,road bicycle racing,2006-04-07
2005 Circuit de la Sarthe,France,2.1,road bicycle racing,2005-04-08
2019 Circuit de la Sarthe,France,2.1,road bicycle racing,2019-04-12
2018 Circuit de la Sarthe,France,2.1,road bicycle racing,2018-04-06
2017 Circuit de la Sarthe,France,2.1,road bicycle racing,2017-04-07
2016 Circuit de la Sarthe,France,2.1,road bicycle racing,2016-04-08
2015 Circuit de la Sarthe,France,2.1,road bicycle racing,2015-04-10
2012 Circuit de la Sarthe,France,2.1,road bicycle racing,2012-04-06
2013 Circuit de la Sarthe,France,2.1,road bicycle racing,2013-04-05
