col0,col1,col2,col3,col4
Underdogs,AA,Illusion Studios,Félix Monti,Rupert Grint
Moana,A,Walt Disney Pictures,Rob Dressel,Dwayne Johnson
Zootopia,AA,Walt Disney Pictures,Nathan Warner,"Tom Lister, Jr."
Moana,A,Walt Disney Pictures,Rob Dressel,Sisa Grey
Cars 3,AA,Pixar,Newton Thomas Sigel,Paul Newman
Zootopia,AA,Walt Disney Pictures,Nathan Warner,Jesse Corti
How to Train Your Dragon 2,AA,DreamWorks Animation,Roger Deakins,T.J. Miller
Zootopia,AA,Walt Disney Pictures,Nathan Warner,Josh Dallas
How to Train Your Dragon 2,AA,DreamWorks Animation,Roger Deakins,Christopher Mintz-Plasse
Zootopia,AA,Walt Disney Pictures,Nathan Warner,Tommy Chong
How to Train Your Dragon 2,AA,DreamWorks Animation,Roger Deakins,Kit Harington
Zootopia,AA,Walt Disney Pictures,Nathan Warner,Idris Elba
How to Train Your Dragon 2,AA,DreamWorks Animation,Roger Deakins,Jay Baruchel
Trolls,AA,DreamWorks Animation,Yong Duk Jhun,Jason Schwartzman
How to Train Your Dragon 2,AA,DreamWorks Animation,Roger Deakins,Jonah Hill
