col0,col1,col2,col3
Villstads municipality,1863-01-01,Gislaved Municipality,165
Hjälmseryd Municipality,1863-01-01,Sävsjö Municipality,335
Harplinge municipality,1863-01-01,Halmstad Municipality,80
Vollsjö municipality,1863-01-01,Sjöbo Municipality,99
Vittsjö municipality,1863-01-01,Osby Municipality,318
Visnums landskommun,1863-01-01,Gullspång Municipality,428
Hishult municipality,1863-01-01,Laholm Municipality,91
Hjärsås Municipality,1863-01-01,Östra Göinge Municipality,89
Kvillinge municipality,1863-01-01,Norrköping Municipality,292
Kolmården municipality,1952-01-01,Norrköping Municipality,167
Kivik municipality,1952-01-01,Simrishamn Municipality,117
Kärna landskommun,1863-01-01,Linköping Municipality,94
