col0,col1,col2,col3
Ermida de São Brás,National Monument of Portugal,Malagueira e Horta das Figueiras,hermitage
Chapel of St Ia,scheduled monument,Camborne,hermitage
Comanda de Palau,Bien de Interés Cultural,Palau-solità i Plegamans,hermitage
"Ermita de la Cova Santa i de la Santa Infància, Almenara",Property of Local Relevance,Almenara,hermitage
Ermita de Butsènit,Cultural Asset of Local Interest,Lleida,hermitage
Ermita de Granyena,Cultural Asset of Local Interest,Lleida,hermitage
Mare de Déu de Bell-lloc de Sant Aniol de Finestres,Cultural Asset of Local Interest,Sant Aniol de Finestres,hermitage
Sant Miquel de Bustins,Cultural Asset of Local Interest,Sant Aniol de Finestres,hermitage
Sant Pere del Grau,Cultural Asset part of the architectural heritage of Catalonia,Lluçà,hermitage
Sant Marçal de la Figuerosa,Cultural Asset of Local Interest,Torrefeta i Florejacs,hermitage
Sant Eloi de Tàrrega,Bien de Interés Cultural,Tàrrega,hermitage
Mare de Déu dels Arcs de Claravalls,Cultural Asset of Local Interest,Tàrrega,hermitage
Ermita de Sant Vicent del Mas del Jutge,Property of Local Relevance,Torrent,hermitage
Sant Martí de Mata,Cultural Asset of Local Interest,Mataró,hermitage
Sant Ferriol d'Olot,Cultural Asset of Local Interest,Olot,hermitage
