col0,col1,col2,col3,col4,col5,col6,col7
caesium-137,-86545.606,barium-137,82,dasdasj,55,1149286.972,136.907089464
caesium-114,-54682.261,iodine-110,59,dasdasj,55,931783.332,113.941296175
caesium-134,-86891.154,xenon-134,79,dasdasj,55,1125418.564,133.906718503
caesium-114,-54682.261,xenon-114,59,dasdasj,55,931783.332,113.941296175
caesium-124,-81731.334,xenon-124,69,dasdasj,55,1039545.568,123.912257798
caesium-135,-87581.643,barium-135,80,dasdasj,55,1134180.36,134.905977234
caesium-126,-84350.829,xenon-126,71,dasdasj,55,1058307.768,125.909445655
caesium-116,-62043,tellurium-112,61,dasdasj,55,955260,115.933395
caesium-120,-73888.639,xenon-120,65,dasdasj,55,999417.6,119.920677279
caesium-118,-68409.367,tellurium-114,63,dasdasj,55,977795.672,117.926559519
caesium-132,-87152.681,barium-132,77,dasdasj,55,1109537.484,131.906437743
caesium-125,-84087.95,xenon-125,70,dasdasj,55,1049973.5,124.909727867
caesium-112,-46290.277,xenon-111,57,dasdasj,55,907248.72,111.950305341
caesium-120,-73888.639,iodine-119,65,dasdasj,55,999417.6,119.920677279
caesium-130,-86899.743,barium-130,75,dasdasj,55,1093141.92,129.906709283
