col0,col1,col2,col3,col4,col5
Kosmos 2461,2010-03-01,rocket launch,Blok DM-2,Proton-M,GLONASS-M
Kosmos 2460,2010-03-01,rocket launch,Blok DM-2,Proton-M,GLONASS-M
Kosmos 2458,2009-12-14,rocket launch,Blok DM-2,Proton-M,GLONASS-M
Kosmos 2457,2009-12-14,rocket launch,Blok DM-2,Proton-M,GLONASS-M
Kosmos 2465,2010-09-02,rocket launch,Blok DM-2,Proton-M,GLONASS-M
Kosmos 2466,2010-09-02,rocket launch,Blok DM-2,Proton-M,GLONASS-M
Kosmos 2476,2011-11-04,rocket launch,Briz-M,Proton-M,GLONASS-M
Kosmos 2477,2011-11-04,rocket launch,Briz-M,Proton-M,GLONASS-M
Kosmos 2475,2011-11-04,rocket launch,Briz-M,Proton-M,GLONASS-M
Kosmos 2464,2010-09-02,rocket launch,Blok DM-2,Proton-M,GLONASS-M
Kosmos 2459,2010-03-01,rocket launch,Blok DM-2,Proton-M,GLONASS-M
