col0,col1,col2,col3,col4,col5,col6,col7
1970 South African Grand Prix,auto racing,1970 Formula One season,South Africa,80,Kyalami,John Surtees,Jackie Stewart
1973 South African Grand Prix,auto racing,1973 Formula One season,South Africa,79,Kyalami,Emerson Fittipaldi,Denny Hulme
1963 South African Grand Prix,auto racing,1963 Formula One season,South Africa,85,Prince George Circuit,Dan Gurney,Jim Clark
1965 South African Grand Prix,auto racing,1965 Formula One season,South Africa,85,Prince George Circuit,Jim Clark,Jim Clark
1962 South African Grand Prix,auto racing,1962 Formula One season,South Africa,82,Prince George Circuit,Jim Clark,Jim Clark
1968 South African Grand Prix,auto racing,1968 Formula One season,South Africa,80,Kyalami,Jim Clark,Jim Clark
1980 South African Grand Prix,auto racing,1980 Formula One season,South Africa,78,Kyalami,René Arnoux,Jean-Pierre Jabouille
1979 South African Grand Prix,auto racing,1979 Formula One season,South Africa,78,Kyalami,Gilles Villeneuve,Jean-Pierre Jabouille
1984 South African Grand Prix,auto racing,1984 Formula One season,South Africa,75,Kyalami,Patrick Tambay,Nelson Piquet
1977 South African Grand Prix,auto racing,1977 Formula One season,South Africa,78,Kyalami,John Watson,James Hunt
