col0,col1,col2,col3
Alpinale,1,August,short film
Landshut Short Film Festival,1,March,short film
BFI Flare: London LGBT Film Festival,1,March,LGBT-related film
Shanghai International Film Festival,1,June,world cinema
Indie Memphis,1,November,independent film
Hiroshima International Animation Festival,2,August,animated film
Vienna Shorts,1,June,short film
Oberhausen International Short Film Festival,1,May,short film
Vienna Shorts,1,May,short film
Oberhausen International Short Film Festival,1,April,short film
Clermont-Ferrand International Short Film Festival,1,February,short film
BFI Flare: London LGBT Film Festival,1,March,LGBT
Comedy Cluj,1,October,comedy film
Tampere Film Festival,1,March,short film
Chéries-Chéris,1,October,LGBT
