col0,col1,col2,col3,col4
1958 Giro di Lombardia,1959 Giro di Lombardia,1958 Challenge Desgrange-Colombo,Italy,Nino Defilippis
1953 Giro di Lombardia,1954 Giro di Lombardia,1953 Challenge Desgrange-Colombo,Italy,Donato Zampini
1956 Giro di Lombardia,1957 Giro di Lombardia,1956 Challenge Desgrange-Colombo,Italy,Roger Decock
1955 Giro di Lombardia,1956 Giro di Lombardia,1955 Challenge Desgrange-Colombo,Italy,Marcel Janssens
1953 Giro di Lombardia,1954 Giro di Lombardia,1953 Challenge Desgrange-Colombo,Italy,Stan Ockers
2016 Giro di Lombardia,2017 Giro di Lombardia,2016 UCI World Tour,Italy,Gianluca Brambilla
1958 Giro di Lombardia,1959 Giro di Lombardia,1958 Challenge Desgrange-Colombo,Italy,Angelo Conterno
1955 Giro di Lombardia,1956 Giro di Lombardia,1955 Challenge Desgrange-Colombo,Italy,Angelo Conterno
1953 Giro di Lombardia,1954 Giro di Lombardia,1953 Challenge Desgrange-Colombo,Italy,Angelo Conterno
2016 Giro di Lombardia,2017 Giro di Lombardia,2016 UCI World Tour,Italy,Alessandro De Marchi
2014 Giro di Lombardia,2015 Giro di Lombardia,2014 UCI World Tour,Italy,Alessandro De Marchi
1958 Giro di Lombardia,1959 Giro di Lombardia,1958 Challenge Desgrange-Colombo,Italy,Jozef Schils
1956 Giro di Lombardia,1957 Giro di Lombardia,1956 Challenge Desgrange-Colombo,Italy,Giorgio Albani
2014 Giro di Lombardia,2015 Giro di Lombardia,2014 UCI World Tour,Italy,Tiago Machado
2016 Giro di Lombardia,2017 Giro di Lombardia,2016 UCI World Tour,Italy,Rodolfo Torres
