col0,col1,col2,col3,col4,col5,col6
Darmstadt,Hessischer Städtetag,Jochen Partsch,Brockhaus and Efron Encyclopedic Dictionary,Starkenburg Province,Germany,1330-01-01
Ulm,Mayors for Peace,Gunter Czisch,Brockhaus and Efron Encyclopedic Dictionary,Oberdonaukreis,Germany,1181-01-01
Regensburg,Mayors for Peace,Joachim Wolbergs,Brockhaus and Efron Encyclopedic Dictionary,Upper Palatinate,Germany,1245-01-01
Ulm,Mayors for Peace,Gunter Czisch,Brockhaus and Efron Encyclopedic Dictionary,Alb-Donau-Kreis,Germany,1181-01-01
Darmstadt,Mayors for Peace,Jochen Partsch,Brockhaus and Efron Encyclopedic Dictionary,Starkenburg Province,Germany,1330-01-01
Rostock,Wendish cities,Claus Ruhe Madsen,Brockhaus and Efron Encyclopedic Dictionary,Rostock (district),Germany,1201-01-01
Osnabrück,Mayors for Peace,Wolfgang Griesert,New Encyclopedic Dictionary,Ems-Supérieur,Germany,0780-01-01
Rostock,Wendish cities,Claus Ruhe Madsen,Brockhaus and Efron Encyclopedic Dictionary,Rostock District,Germany,1201-01-01
Darmstadt,Mayors for Peace,Jochen Partsch,Brockhaus and Efron Encyclopedic Dictionary,Darmstadt-Dieburg,Germany,1330-01-01
Regensburg,Mayors for Peace,Joachim Wolbergs,Brockhaus and Efron Encyclopedic Dictionary,Regensburg,Germany,1245-01-01
