col0,col1,col2,col3,col4,col5
Wiesbaden,Germany,Mainz,UTC+01:00,Duchy of Nassau,117
Bad Kleinkirchheim,Austria,Radenthein,UTC+01:00,Spittal an der Drau District,1087
Wiesbaden,Germany,Mainz,UTC+01:00,Wiesbaden Government Region,117
Baden bei Wien,Austria,Tattendorf,UTC+01:00,Baden District,230
Bad Vöslau,Austria,Kottingbrunn,UTC+01:00,Baden District,276
Baden bei Wien,Austria,Kottingbrunn,UTC+01:00,Baden District,230
Bad Vöslau,Austria,Sooß,UTC+01:00,Baden District,276
Baden bei Wien,Austria,Oberwaltersdorf,UTC+01:00,Baden District,230
Bad Vöslau,Austria,"Berndorf, Lower Austria",UTC+01:00,Baden District,276
Baden bei Wien,Austria,"Heiligenkreuz, Lower Austria",UTC+01:00,Baden District,230
Bad Vöslau,Austria,Alland,UTC+01:00,Baden District,276
Baden bei Wien,Austria,Traiskirchen,UTC+01:00,Baden District,230
Bad Vöslau,Austria,Baden bei Wien,UTC+01:00,Baden District,276
Bad Aussee,Austria,Bad Goisern,Central European Time,Liezen District,659
Altaussee,Austria,Bad Aussee,UTC+01:00,Liezen District,712
