col0,col1,col2,col3
Dresden history fair,Dresden,2004-01-01,Germany
Cloverdale Citrus Fair,Cloverdale,1892-01-01,United States of America
California Mid-State Fair,Paso Robles,1946-01-01,United States of America
Navan Fair,Navan,1946-08-31,Canada
Gloucester Fair,Gloucester,1975-01-01,Canada
The Capital Fair,Ottawa,2014-01-01,Canada
Izmir International Fair,İzmir,1927-01-01,Turkey
Nordichallen,Sundsvall Municipality,1992-01-01,Sweden
Marshfield Fair,Marshfield,1867-01-01,United States of America
Indiana State Fair,Indiana,1852-01-01,United States of America
Elkhart County 4-H Fair,Indiana,1851-01-01,United States of America
FiraTàrrega,Tàrrega,1981-01-01,Spain
Medellin pues papa,Medellín,1963-01-01,Colombia
Baku Expo Center,Baku,2010-01-01,Azerbaijan
Hoekerfest,Herford,1973-01-01,Germany
