col0,col1,col2,col3,col4,col5,col6
2013 Vuelta a Castilla y León,Rubén Plaza,2013-04-14,Brice Feillu,2013-04-12,2014 Vuelta a Castilla y León,cycle sport
2018 Vuelta a Castilla y León,Rubén Plaza,2018-04-22,Rubén Plaza,2018-04-20,2019 Vuelta a Castilla y León,cycle sport
2014 Vuelta a Castilla y León,David Arroyo,2014-05-18,Amets Txurruka,2014-05-16,2015 Vuelta a Castilla y León,cycle sport
2018 Vuelta a Castilla y León,Rubén Plaza,2018-04-22,Fabio Duarte,2018-04-20,2019 Vuelta a Castilla y León,cycle sport
2014 Vuelta a Castilla y León,David Arroyo,2014-05-18,Sylwester Szmyd,2014-05-16,2015 Vuelta a Castilla y León,road bicycle racing
2013 Vuelta a Castilla y León,Rubén Plaza,2013-04-14,Mikel Iturria,2013-04-12,2014 Vuelta a Castilla y León,cycle sport
2012 Vuelta a Castilla y León,Linus Gerdemann,2012-04-15,Adrián Palomares,2012-04-13,2013 Vuelta a Castilla y León,road bicycle racing
2014 Vuelta a Castilla y León,David Arroyo,2014-05-18,Amets Txurruka,2014-05-16,2015 Vuelta a Castilla y León,road bicycle racing
2018 Vuelta a Castilla y León,Rubén Plaza,2018-04-22,Fabio Duarte,2018-04-20,2019 Vuelta a Castilla y León,road bicycle racing
2011 Vuelta a Castilla y León,Xavier Tondo,2011-04-17,Igor Antón,2011-04-13,2012 Vuelta a Castilla y León,road bicycle racing
