col0,col1,col2,col3,col4,col5,col6
2016 Bulgarian International Badminton Championships,Sofia,2016-01-01,2016-10-09,2016 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2015 Bulgarian International Badminton Championships,Sofia,2015-01-01,2015-10-03,2015 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2014 Bulgarian International Badminton Championships,Sofia,2014-01-01,2014-10-05,2014 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2013 Bulgarian International Badminton Championships,Sofia,2013-01-01,2013-10-06,2013 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2012 Bulgarian International Badminton Championships,Sofia,2012-01-01,2012-10-07,2012 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2011 Bulgarian International Badminton Championships,Sofia,2011-01-01,2011-10-09,2011 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2010 Bulgarian International Badminton Championships,Sofia,2010-01-01,2010-10-10,2010 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2009 Bulgarian International Badminton Championships,Sofia,2009-01-01,2009-10-04,2009 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2008 Bulgarian International Badminton Championships,Sofia,2008-01-01,2008-10-05,2008 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2007 Bulgarian International Badminton Championships,Sofia,2007-01-01,2007-10-07,2007 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2006 Bulgarian International Badminton Championships,Sofia,2006-01-01,2006-09-16,2006 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2005 Bulgarian International Badminton Championships,Sofia,2005-01-01,2005-09-18,2005 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
2004 Bulgarian International Badminton Championships,Sofia,2004-01-01,2004-09-19,2004 Bulgarian International Badminton Championships – Mixed doubles,badminton,WikiProject Badminton/tournament focus list
