col0,col1,col2,col3
Dorohychivka,Dorohychivka Hromada,UTC+02:00,Ukraine
Dolynske,Dolynske Council,UTC+02:00,Ukraine
Velyki Dederkaly,Velyki Dederkaly Hromada,UTC+03:00,Ukraine
Velyki Hayi,Velyki Hayi Hromada,UTC+03:00,Ukraine
Velyki Dederkaly,Velyki Dederkaly Hromada,UTC+02:00,Ukraine
Velyki Hayi,Velyki Hayi Hromada,UTC+02:00,Ukraine
Voloske,Volosskiy Selsoviet,UTC+02:00,Ukraine
Vasylkivtsi,Vasylkivtsi Hromada,UTC+03:00,Ukraine
Velyka Bilozerka,Velyka Bilozerka Raion,UTC+03:00,Ukraine
Vasylkivtsi,Vasylkivtsi Hromada,UTC+02:00,Ukraine
Velyka Bilozerka,Velyka Bilozerka Raion,UTC+02:00,Ukraine
Avhustynivka,Avhustynivka Council,UTC+02:00,Ukraine
Berezdiv,Berezdiv Hromada,UTC+03:00,Ukraine
Rozivka,Rozivka Raion,UTC+03:00,Ukraine
