col0,col1,col2,col3,col4
Quingeo,parish of Ecuador,Azuay Province,2751,Ecuador
Pomasqui,parish of Ecuador,Quito Metro,2400,Ecuador
Molleturo,parish of Ecuador,Azuay Province,2467,Ecuador
Llacao,parish of Ecuador,Azuay Province,2641,Ecuador
"La Unión, Azuay",parish of Ecuador,Azuay Province,2437,Ecuador
Santa María del Toachi,parish of Ecuador,Santo Domingo Canton,360,Ecuador
San José de Alluriquín,parish of Ecuador,Santo Domingo Canton,850,Ecuador
San Jacinto del Búa,parish of Ecuador,Santo Domingo Canton,284,Ecuador
Luz de América,parish of Ecuador,Santo Domingo Canton,327,Ecuador
Los Ángeles,parish of Ecuador,Los Ríos Province,50,Ecuador
Chiquintad,parish of Ecuador,Azuay Province,2786,Ecuador
Chaucha,parish of Ecuador,Cuenca Canton,1712,Ecuador
Camilo Ponce Enríquez,parish of Ecuador,Camilo Ponce Enríquez Canton,362,Ecuador
"Baños, Azuay",parish of Ecuador,Azuay Province,2694,Ecuador
Salinas de Guaranda,parish of Ecuador,Bolívar Province,3836,Ecuador
