col0,col1,col2,col3,col4,col5,col6,col7
WRAY 18-178,-4.399,3200,150.8746163882791,-46.8206754097148,S-type star,1.1193,893.4155
WRAY 18-175,-7.281,3800,148.9842604525881,-47.631029057149,S-type star,0.3902,2234.51
BD+06 2063,-8.838,3550,133.9072252115522,6.15138477558,S-type star,1.2531,798.0209
S1* 272,-0.918,4500,118.451887588602,-11.816605024913,S-type star,0.2377,1167.38
WRAY 18-278,-9.791,4011,216.644321659783,-69.4173777250247,S-type star,0.4937,2025.5216
MC79 1-97,-7.905,3802,147.2485800656484,-62.4202229584751,S-type star,0.483,2070.3934
Hen 4-13,0.297,3992,98.6923864718874,-47.682567542682,S-type star,0.1011,2749.65
BD-14 578,-10.375,3800,45.1144407965757,-13.5892469207254,S-type star,0.3642,1957.82
CD-40 9329,-0.653,4249,227.3524235176816,-41.2644328131788,S-type star,0.2833,1281.03
CSS 375,-2.146,4000,113.9042489148012,-54.7394303426608,S-type star,0.136,2256.37
CD-57 1589,-0.973,3800,104.9538698759805,-57.5824451500276,S-type star,0.2182,3212.25
MC79 1-162,-19.068,3804,232.0013622884969,-74.3808275647754,S-type star,0.5801,1723.8407
MC79 1-161,-5.749,4500,231.0331234110444,-72.2888835196455,S-type star,0.2702,1466.86
2MASS J14125449-6826542,-10.248,3800,213.2270283150003,-68.4484116805599,S-type star,0.2926,2289.53
