col0,col1,col2,col3
Fountain with Pigeon Sclupture,public art,Otto Münch,well
Fountain Kreuzplatz,public art,Walter Valentin Mettler,well
Hedwig fountain,public art,Gustav Siber,well
Fountain with Water Spouting Dog,public art,Luigi Zanini,well
"Monumentalbrunnen ""Loreley""",public art,Adolf Meyer,well
Widmer-Zwyssig-Brunnen,public art,Franz Wanger,well
Mosaikbrunnen,public art,Alfred Friedrich Bluntschli,well
"Drachenbrunnen, Villa Tobler",public art,anonymous,water well on public housing terrain
Fountain with Male Sculpture and Bench,public art,Arnold Hünerwadel,water well on public housing terrain
Water Fountain Hardhof,public art,Heinz Niederer,water well on public housing terrain
