col0,col1,col2,col3
2017 CONCACAF League,2017-10-26,Club Olimpia Deportivo,30
2018 Campeonato Brasileiro Série B,2018-11-24,Fortaleza E.C.,380
2017 Campeonato Brasileiro Série A,2017-12-03,Remo,380
1966 Torneio Rio-São Paulo,1966-03-29,Botafogo F.R.,45
2014 South American U-20 Women's Championship,2014-01-31,Brazil women's national under-20 football team,26
1933 Torneio Rio-São Paulo,1933-12-10,Sociedade Esportiva Palmeiras,132
1976–77 European Cup,1977-05-25,Liverpool F.C.,61
2001 Copa América,2001-07-29,Colombia national football team,26
1916 South American Championship,1916-07-17,Uruguay national football team,6
1924 South American Championship,1924-01-01,Uruguay national football team,6
1995 Copa América,1995-07-23,Uruguay national football team,26
