col0,col1,col2,col3,col4
Wares,Papua,7 Shifting,modern language,Indonesia
Sorsogon Ayta,Bicol Region,8b Nearly Extinct,modern language,Philippines
Lang'e,Yunnan,6a Vigorous,modern language,People's Republic of China
Lambichhong,Kosi Zone,8a Moribund,modern language,Nepal
Kisankasa,Arusha Region,7 Shifting,modern language,Tanzania
Kayort,Kosi Zone,6b Threatened,modern language,Nepal
Giyug,Northern Territory,10 Extinct,modern language,Australia
Dungu,Federal Capital Territory,6b Threatened,modern language,Nigeria
Iranian Khalaj language,Lankaran,6a Vigorous,modern language,Azerbaijan
Odut,Federal Capital Territory,8b Nearly Extinct,modern language,Nigeria
Kpatili,Basse-Kotto Prefecture,6a Vigorous,modern language,Central African Republic
