col0,col1,col2,col3
Montenegro,4774086094.2078,622359,Prime Minister of Montenegro
Norway,398831956477.937,5367580,Prime Minister of Norway
Kyrgyzstan,7564738836.04122,6201500,Prime Minister of Kyrgyzstan
Cambodia,22158209502.6391,15135169,Prime Minister of Cambodia
Turkey,851102411118.116,82003882,President of Turkey
Ethiopia,80561496133.9172,104957438,Prime Minister of Ethiopia
Sri Lanka,87174682200.4324,21444000,Prime Minister of Sri Lanka
Dominica,562540740.740741,72003,Prime Minister of Dominica
Portugal,217571083045.99,10600000,Prime Minister of Portugal
Egypt,235369129337.711,94798827,Prime Minister of Egypt
Iraq,197715736040.609,33417476,Prime Minister of Iraq
Fiji,5061202767.42948,881065,Prime Minister of Fiji
