col0,col1,col2,col3,col4,col5,col6,col7
rhenium-191,75,1,osmium-191,-34350.296,isotope of rhenium,9.8,rhenium
rhenium-189,75,1,osmium-189,-37979.043,isotope of rhenium,24.3,rhenium
rhenium-188,75,-1,osmium-188,-39016.811,isotope of rhenium,17.003,rhenium
rhenium-187,75,1,tantalum-183,-41216.478,isotope of rhenium,43300000000,rhenium
rhenium-186,75,-1,tungsten-186,-41927.086,isotope of rhenium,3.7186,rhenium
rhenium-183,75,1,tungsten-183,-45809.58,isotope of rhenium,70,rhenium
rhenium-181,75,1,tungsten-181,-46517.391,isotope of rhenium,19.9,rhenium
rhenium-179,75,1,tungsten-179,-46584.28,isotope of rhenium,19.5,rhenium
rhenium-178,75,1,tungsten-178,-45653.453,isotope of rhenium,13.2,rhenium
rhenium-177,75,-1,tungsten-177,-46269.17,isotope of rhenium,14,rhenium
