col0,col1,col2,col3,col4
2006 Challenge Bell,2006-10-30,2006-11-05,WTA Tier III tournaments,2006-01-01
2005 Challenge Bell,2005-10-29,2005-11-06,WTA Tier III tournaments,2005-01-01
2004 Challenge Bell,2004-10-30,2004-11-07,WTA Tier III tournaments,2004-01-01
2003 Challenge Bell,2003-10-25,2003-11-02,WTA Tier III tournaments,2003-01-01
2002 Challenge Bell,2002-09-14,2002-09-22,WTA Tier III tournaments,2002-01-01
2000 Challenge Bell,2000-10-30,2000-11-05,WTA Tier III tournaments,2000-01-01
2008 Bell Challenge,2008-10-25,2008-11-02,WTA Tier III tournaments,2008-01-01
2007 Challenge Bell,2007-10-29,2007-11-04,WTA Tier III tournaments,2007-01-01
2000 Challenge Bell,2000-10-30,2000-11-05,2000 WTA Tour,2000-01-01
2002 Challenge Bell,2002-09-14,2002-09-22,2002 WTA Tour,2002-01-01
1996 Bell Challenge,1996-10-21,1996-10-27,1996 WTA Tour,1996-01-01
2005 Challenge Bell,2005-10-29,2005-11-06,2005 WTA Tour,2005-01-01
2008 Bell Challenge,2008-10-25,2008-11-02,2008 WTA Tour,2008-01-01
