col0,col1,col2,col3,col4,col5,col6
Zomato ID,Zomato,India,Wikidata property related to e-commerce,Mon Ami Gabi,item requires statement constraint,Foursquare venue ID
Recreation.gov campground ID,Recreation.gov,United States of America,Wikidata property for authority control for places,Davy Brown Campground,single value constraint,Recreation.gov gateway ID
PZS hut ID,Alpine Association of Slovenia,Slovenia,Wikidata property for an identifier that suggests notability,Golica Lodge,distinct values constraint,DAV hut ID
ÖAV hut ID,Austrian Alpine Club,Austria,Wikidata property related to tourism,Glorer Hütte,single value constraint,DAV hut ID
PZS hut ID,Alpine Association of Slovenia,Slovenia,Wikidata property related to tourism,Golica Lodge,distinct values constraint,DAV hut ID
ÖAV hut ID,Austrian Alpine Club,Austria,Wikidata property to identify architectural structures,Glorer Hütte,single value constraint,DAV hut ID
PZS hut ID,Alpine Association of Slovenia,Slovenia,Wikidata property to identify architectural structures,Golica Lodge,distinct values constraint,DAV hut ID
ÖAV hut ID,Austrian Alpine Club,Austria,Wikidata property related to sport facilities,Glorer Hütte,single value constraint,DAV hut ID
PZS hut ID,Alpine Association of Slovenia,Slovenia,Wikidata property related to sport facilities,Golica Lodge,distinct values constraint,DAV hut ID
ÖAV hut ID,Austrian Alpine Club,Austria,Wikidata property for an identifier that suggests notability,Glorer Hütte,single value constraint,DAV hut ID
