col0,col1,col2,col3
sower,Mattenhof-Weissenbühl,1939-01-01,figurative art
ear pickers,canton of Bern,1940-01-01,figurative art
sower,canton of Bern,1939-01-01,figurative art
soldier scene,canton of Bern,1939-01-01,figurative art
ear pickers,Bern,1940-01-01,figurative art
sower,Bern,1939-01-01,figurative art
soldier scene,Bern,1939-01-01,figurative art
fruit harvest,red quarter,1936-01-01,public art
flying geese,Schosshalde,1946-01-01,public art
untitled,Schosshalde,1954-01-01,public art
untitled,Schosshalde,1939-01-01,public art
travelling musician,Mattequartier,1986-01-01,public art
