col0,col1,col2,col3,col4,col5,col6
2019 Badminton World Championships,Badminton World Championships,St. Jakobshalle,badminton,Badminton World Federation,Münchenstein,2021 Badminton World Championships
2018 Badminton World Championships,Badminton World Championships,Nanjing Youth Olympic Park Indoor Arena,badminton,Badminton World Federation,Nanjing,2019 Badminton World Championships
2017 Badminton World Championships,Badminton World Championships,Commonwealth Arena and Sir Chris Hoy Velodrome,badminton,Badminton World Federation,Glasgow,2018 Badminton World Championships
2015 Badminton World Championships,Badminton World Championships,Istora Gelora Bung Karno,badminton,Badminton World Federation,Jakarta,2017 Badminton World Championships
2011 Badminton World Championships,Badminton World Championships,Wembley Arena,badminton,Badminton World Federation,London,2013 Badminton World Championships
2014 Badminton World Championships,Badminton World Championships,Ballerup Super Arena,badminton,Badminton World Federation,Copenhagen,2015 Badminton World Championships
2013 Badminton World Championships,Badminton World Championships,Tianhe Sports Center,badminton,Badminton World Federation,Tianhe Stadium,2014 Badminton World Championships
2009 Badminton World Championships,Badminton World Championships,Gachibowli Indoor Stadium,badminton,Badminton World Federation,Hyderabad,2010 Badminton World Championships
2006 Badminton World Championships,Badminton World Championships,Community of Madrid Sports Centre,badminton,Badminton World Federation,Madrid,2007 Badminton World Championships
2003 Badminton World Championships,Badminton World Championships,Arena Birmingham,badminton,Badminton World Federation,Birmingham,2005 Badminton World Championships
2001 Badminton World Championships,Badminton World Championships,Palacio Municipal de Deportes San Pablo,badminton,Badminton World Federation,Seville,2003 Badminton World Championships
1999 Badminton World Championships,Badminton World Championships,Brøndby Hallen,badminton,Badminton World Federation,Copenhagen,2001 Badminton World Championships
1997 Badminton World Championships,Badminton World Championships,Scotstoun Stadium,badminton,Badminton World Federation,Glasgow,1999 Badminton World Championships
1995 Badminton World Championships,Badminton World Championships,Patinoire de Malley,badminton,Badminton World Federation,Lausanne,1997 Badminton World Championships
1993 Badminton World Championships,Badminton World Championships,Arena Birmingham,badminton,Badminton World Federation,Birmingham,1995 Badminton World Championships
