col0,col1,col2,col3,col4
Shelby County,Columbiana,2097,Shelby County,204180
Madison County,Huntsville,2105,Madison County,346892
Henry County,Abbeville,1472,Henry County,17296
Monroe County,Monroeville,2679,Monroe County,22236
Fayette County,Fayette,1630,Fayette County,16909
Sumter County,Livingston,2365,Sumter County,13361
Houston County,Dothan,1506,Houston County,103668
Fayette County,Fayette,1630,Fayette County,16909
Shelby County,Columbiana,2097,Shelby County,204180
Washington County,Chatom,2819,Washington County,16877
Madison County,Huntsville,2105,Madison County,346892
Fayette County,Fayette,1630,Fayette County,16909
Henry County,Abbeville,1472,Henry County,17296
DeKalb County,Fort Payne,2017,DeKalb County,71013
