col0,col1,col2,col3,col4
Bamberg,Stimmkreis Bamberg-Stadt,Brockhaus and Efron Encyclopedic Dictionary,Mainkreis,77179
Regensburg,Stimmkreis Regensburg-Stadt,Brockhaus and Efron Encyclopedic Dictionary,Upper Palatinate,150894
Würzburg,Stimmkreis Würzburg-Stadt,Sytin Military Encyclopedia,Lower Franconia,126635
Aschaffenburg,Stimmkreis Aschaffenburg-West,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,Lower Franconia,69928
Würzburg,Stimmkreis Würzburg-Stadt,Brockhaus and Efron Encyclopedic Dictionary,Lower Franconia,126635
Pforzheim,Bertha Benz Memorial Route,Ottův slovník naučný,Karlsruhe Government Region,124289
Darmstadt,Frankfurt Rhine-Main Metropolitan Region,Brockhaus and Efron Encyclopedic Dictionary,Darmstadt Government Region,159207
Aachen,Rhineland,Catholic Encyclopedia,Aachen cities region,246272
Göttingen,Hannover–Braunschweig–Göttingen–Wolfsburg Metropolitan Region,Brockhaus and Efron Encyclopedic Dictionary,Göttingen district,119801
Bayreuth,Stimmkreis Bayreuth,Great Soviet Encyclopedia (1926–1947),Upper Franconia,73999
Bamberg,Stimmkreis Bamberg-Stadt,Great Soviet Encyclopedia (1926–1947),Upper Franconia,77179
Bayreuth,Upper Franconia,Great Soviet Encyclopedia (1926–1947),Upper Franconia,73999
