col0,col1,col2,col3,col4
Di Seyssel,space,Latin script,Italian,de Seyssel
von Borstell,Borstell,Latin script,German,Borstell
D'Aquino,Aquino,Latin script,Italian,de Aquino
d'Avalos,Avalos,Latin script,Italian,de Ávalos
de Ávalos,Ávalos,Latin script,Spanish,d'Avalos
d'Avalos,Avalos,Latin script,Italian,Avalos
de Ávalos,Ávalos,Latin script,Spanish,Ávalos
de Aquino,Aquino,Latin script,Spanish,Aquino
D'Aquino,Aquino,Latin script,Italian,Aquino
van Plattenberg,Plattenberg,Latin script,Dutch,de Plattemontagne
van Plettenberg,Plettenberg,Latin script,Dutch,de Plattemontagne
