col0,col1,col2,col3
Maner mound and brick walls near survey plots 608 and 611,India,Monument of National Importance,Patna district
Joga Bai,India,Monument of National Importance,Delhi
Barzand Castle,Iran,Iranian National Heritage,Ardabil Province
Mound E of St Peter's Church,United Kingdom,scheduled monument,Llancillo
Kondapur Mound,India,Monument of National Importance,"Kondapur, Medak"
Raleigh Mound,United States of America,place listed on the National Register of Historic Places,Fredericktown
Big Lake Cattle Mound,United States of America,place listed on the National Register of Historic Places,Richland County
Cattle Mound No. 6,United States of America,place listed on the National Register of Historic Places,Richland County
Dead River Cattle Mound,United States of America,place listed on the National Register of Historic Places,Richland County
Brady's Cattle Mound,United States of America,place listed on the National Register of Historic Places,Richland County
Cooner's Cattle Mound,United States of America,place listed on the National Register of Historic Places,Richland County
