col0,col1,col2,col3,col4
2001 Australian Open,2001-01-28,tennis,2001-01-01,Melbourne Park
2000 Australian Open,2000-01-30,tennis,2000-01-01,Melbourne Park
1995 Australian Open,1995-01-29,tennis,1995-01-01,Melbourne Park
1992 Australian Open,1992-01-26,tennis,1992-01-01,Melbourne Park
2007 Australian Open,2007-01-28,tennis,2007-01-01,Melbourne Park
1991 Australian Open,1991-01-27,tennis,1991-01-01,Melbourne Park
2003 Australian Open,2003-01-26,tennis,2003-01-01,Melbourne Park
2013 Australian Open,2013-01-27,tennis,2013-01-01,Melbourne Park
1998 Australian Open,1998-02-01,tennis,1998-01-01,Melbourne Park
2012 Australian Open,2012-01-29,tennis,2012-01-01,Melbourne Park
