col0,col1,col2,col3
Vampiro,IBA Official Cocktail,cocktail,honey
Tuxedo,IBA Official Cocktail,cocktail,Maraschino
Angel Face,IBA Official Cocktail,cocktail,Calvados
White Lady,IBA Official Cocktail,cocktail,gin
stinger,IBA Official Cocktail,cocktail,cognac
Rose,IBA Official Cocktail,cocktail,Kirsch
Sea Breeze,IBA Official Cocktail,cocktail,vodka
Golden Dream,IBA Official Cocktail,cocktail,cream
Gin Fizz,IBA Official Cocktail,cocktail,carbonated water
Mimosa,IBA Official Cocktail,cocktail,Champagne
Godfather,IBA Official Cocktail,cocktail,Scotch whisky
