col0,col1,col2,col3,col4
2015 New Zealand Badminton Championships,2015-01-01,badminton,national championship,New Zealand Badminton Championships
2014 New Zealand Badminton Championships,2014-01-01,badminton,national championship,New Zealand Badminton Championships
2013 New Zealand Badminton Championships,2013-01-01,badminton,national championship,New Zealand Badminton Championships
2010 New Zealand Badminton Championships,2010-01-01,badminton,national championship,New Zealand Badminton Championships
1970 New Zealand Badminton Championships,1970-01-01,badminton,national championship,New Zealand Badminton Championships
2012 New Zealand Badminton Championships,2012-01-01,badminton,national championship,New Zealand Badminton Championships
2009 New Zealand Badminton Championships,2009-01-01,badminton,national championship,New Zealand Badminton Championships
1969 New Zealand Badminton Championships,1969-01-01,badminton,national championship,New Zealand Badminton Championships
1968 New Zealand Badminton Championships,1968-01-01,badminton,national championship,New Zealand Badminton Championships
1967 New Zealand Badminton Championships,1967-01-01,badminton,national championship,New Zealand Badminton Championships
1966 New Zealand Badminton Championships,1966-01-01,badminton,national championship,New Zealand Badminton Championships
1964 New Zealand Badminton Championships,1964-01-01,badminton,national championship,New Zealand Badminton Championships
1965 New Zealand Badminton Championships,1965-01-01,badminton,national championship,New Zealand Badminton Championships
