col0,col1,col2,col3
North Temple,railway station,2012-12-10,2
Woods Cross,station located on surface,2008-04-26,2
West Valley Central,station located on surface,2009-09-17,2
West Jordan City Center,station located on surface,2011-08-07,2
South Jordan,station located on surface,2012-12-10,2
Roy,station located on surface,2008-04-26,2
Pleasant View,station located on surface,2008-09-29,1
Orem,station located on surface,2012-12-10,2
Murray North,station located on surface,1999-12-04,2
Millcreek,station located on surface,1999-12-04,2
Midvale Fort Union,station located on surface,1999-12-04,2
