col0,col1,col2,col3
Siege of Leningrad,Saint Petersburg,1941-09-08,Armenian Soviet Encyclopedia
Paris Commune,Paris,1871-03-18,Ottův slovník naučný
Battle of Alesia,Alesia,-0051-07-01T00:00:00Z,Brockhaus and Efron Encyclopedic Dictionary
Siege of Belfort,Belfort,1870-11-03,Brockhaus and Efron Encyclopedic Dictionary
Paris Commune,Paris,1871-03-18,Brockhaus and Efron Encyclopedic Dictionary
Siege of Varna,Varna,1828-07-13,Sytin Military Encyclopedia
Siege of Danzig,Gdańsk,1734-02-22,Sytin Military Encyclopedia
Siege of Danzig,Gdańsk,1813-01-01,Sytin Military Encyclopedia
Capture of Maastricht,Maastricht,1632-06-09,Sytin Military Encyclopedia
Siege of Varna,Varna,1828-07-13,Brockhaus and Efron Encyclopedic Dictionary
