col0,col1,col2,col3,col4
Pelourinho de Belmonte,Portugal,Immovable Cultural Heritage of Public Interest,Belmonte e Colmeal da Torre,Belmonte
Pelourinho de Esposende,Portugal,Immovable Cultural Heritage of Public Interest,"Esposende, Marinhas e Gandra",Esposende
Pelourinho de Arouca,Portugal,Immovable Cultural Heritage of Public Interest,Arouca e Burgo,Arouca
Pelourinho de Amares,Portugal,National Monument of Portugal,Amares e Figueiredo,Amares
Pillory of Lisbon,Portugal,National Monument of Portugal,Santa Maria Maior,São Nicolau
Pelourinho de Idanha-a-Velha,Portugal,Immovable Cultural Heritage of Public Interest,Monsanto e Idanha-a-Velha,Idanha-a-Velha
Pelourinho de Coimbra,Portugal,Immovable Cultural Heritage of Public Interest,"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",São Bartolomeu
Pelourinho de Failde,Portugal,Immovable Cultural Heritage of Public Interest,Parada e Failde,Faílde
Pillory of Covilhã,Portugal,Immovable Cultural Heritage of Public Interest,Covilhã e Canhoso,Santa Maria
Pillory of Cabeceiras de Basto,Portugal,Immovable Cultural Heritage of Public Interest,"Refojos de Basto, Outeiro e Painzela",Refojos de Basto
Pillory of Arcos de Valdevez,Portugal,National Monument of Portugal,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Arcos de Valdevez
Pillory of Frossos,Portugal,Immovable Cultural Heritage of Public Interest,São João de Loure e Frossos,Frossos
Pelourinho de Beja,Portugal,Immovable Cultural Heritage of Public Interest,Beja (Santiago Maior e São João Baptista),Santiago Maior
Pillory of Caniçada,Portugal,Immovable Cultural Heritage of Public Interest,Caniçada e Soengas,Caniçada
