col0,col1,col2,col3,col4
Clearwater County,Clearwater River,Lewis County,6444,Orofino
Bear Lake County,Bear Lake,Caribou County,2718,Paris
Payette County,Francois Payette,Washington County,1062,Payette
Washington County,George Washington,Adams County,3817.64,Weiser
Bonneville County,Benjamin Bonneville,Caribou County,4923,Idaho Falls
Power County,American Falls Dam,Blaine County,3736,American Falls
Bannock County,Bannock people,Caribou County,2972,Pocatello
Ada County,Ada Riggs,Boise County,2746,Boise
Twin Falls County,Twin Falls,Jerome County,4995,Twin Falls
Gooding County,Frank R. Gooding,Camas County,1901,Gooding
Idaho County,Idaho,Adams County,22021,Grangeville
