col0,col1,col2,col3
red,Explanatory Dictionary of the Living Great Russian Language,HTML4 named color,seven prismatic colors
green,Dictionnaire Infernal,HTML4 named color,seven prismatic colors
blue,Explanatory Dictionary of the Living Great Russian Language,HTML4 named color,seven prismatic colors
yellow,Explanatory Dictionary of the Living Great Russian Language,HTML4 named color,seven prismatic colors
red,Explanatory Dictionary of the Living Great Russian Language,primary color,seven prismatic colors
green,Dictionnaire Infernal,primary color,seven prismatic colors
blue,Explanatory Dictionary of the Living Great Russian Language,primary color,seven prismatic colors
yellow,Explanatory Dictionary of the Living Great Russian Language,primary color,seven prismatic colors
Prussian blue,Brockhaus and Efron Encyclopedic Dictionary,chemical compound,shade of blue
amaranth,Brockhaus and Efron Encyclopedic Dictionary,color,shade of red
violet,Ottův slovník naučný,color,seven prismatic colors
Prussian blue,Brockhaus and Efron Encyclopedic Dictionary,color,shade of blue
azure,Brockhaus and Efron Encyclopedic Dictionary,color,shade of blue
