col0,col1,col2,col3
impasse Racine,45,4.4,avenue Molière
impasse Berthaud,84,7,rue Beaubourg
impasse Beaubourg,37,7,rue Beaubourg
impasse Louvat,47,7.5,villa Louvat
impasse Carrière-Mainguet,20,3,rue Émile-Lepeu
impasse Nansouty,60,5,rue Émile-Deutsch-de-La-Meurthe
impasse Dany,60,5,rue du Rocher
impasse Guéménée,78,8.7,rue du Petit-Musc
impasse Martini,28,3,rue du Faubourg-Saint-Martin
impasse Boutron,139,8.8,rue du Faubourg-Saint-Martin
rue Mallet-Stevens,77,7,rue du Docteur-Blanche
impasse Chartière,110,3,rue du Cimetière-Saint-Benoist
impasse Rançon,67,3,rue des Vignoles
