col0,col1,col2,col3
"Musée Saint-Raymond, 2000 15 96",silver,archaeological artifact,anonymous
"Musée Saint-Raymond, 2000 25 20",bronze,archaeological artifact,anonymous
"Musée Saint-Raymond, 2000 16 398",silver,archaeological artifact,anonymous
Aureus 2000.14.101,gold,archaeological artifact,anonymous
Aureus 2000.14.157,gold,archaeological artifact,anonymous
"Musée Saint-Raymond, 2000 14 153",gold,archaeological artifact,anonymous
"Musée Saint-Raymond, 2000 14 117",gold,archaeological artifact,anonymous
"Musée Saint-Raymond, 2000 16 398",silver,denarius,anonymous
Aureus 2000.14.178,gold,coin,anonymous
"Musée Saint-Raymond, 2000 15 96",silver,coin,anonymous
"Musée Saint-Raymond, 2000 25 20",bronze,coin,anonymous
"Musée Saint-Raymond, 2000 16 398",silver,coin,anonymous
Aureus 2000.14.101,gold,coin,anonymous
Aureus 2000.14.157,gold,coin,anonymous
