col0,col1,col2,col3
El botones Sacarino,Editorial Bruguera,Francisco Ibáñez Talaveras,1963-06-10
Las hermanas Gilda,Editorial Bruguera,Manuel Vázquez Gallego,1949-01-01
"Anacleto, agente secreto",Ediciones B,Manuel Vázquez Gallego,1964-01-01
Tex,Sergio Bonelli Editore,Gianluigi Bonelli,1967-06-05
Blacksad,Dargaud,Juanjo Guarnido,2000-01-01
Boule et Bill,Dupuis,Jean Roba,1959-01-01
Blacksad,Dargaud,Juan Díaz Canales,2000-01-01
Asterix,Dargaud,René Goscinny,1959-10-29
Nathan Never,Sergio Bonelli Editore,Michele Medda,1991-01-01
Superlópez,Editorial Bruguera,Jan,1973-01-01
Nathan Never,Sergio Bonelli Editore,Bepi Vigna,1991-01-01
Martin Mystère,Sergio Bonelli Editore,Alfredo Castelli,1982-01-01
