col0,col1,col2,col3,col4,col5,col6
1990 Dutch Open,Netherlands,Hilversum,1990 Dutch Open Badminton Championships,215000,1989 Dutch Open,Dutch Open
1993 Dutch Open,Netherlands,Hilversum,1993 Dutch Open Badminton Championships,265000,1992 Dutch Open,Dutch Open
1999 Dutch Open,Netherlands,Amsterdam,1999 Dutch Open Badminton Championships,475000,1998 Dutch Open,Dutch Open
1998 Dutch Open,Netherlands,Amsterdam,1998 Dutch Open Badminton Championships,475000,1997 Dutch Open,Dutch Open
1997 Dutch Open,Netherlands,Amsterdam,1997 Dutch Open Badminton Championships,475000,1996 Dutch Open,Dutch Open
1981 Dutch Open,Netherlands,Hilversum,1981 Dutch Open Badminton Championships,75000,1980 Dutch Open,tennis tournament edition
1978 Dutch Open,Netherlands,Hilversum,1978 Dutch Open Badminton Championships,75000,1977 Dutch Open,tennis tournament edition
1970 Dutch Open,Netherlands,Hilversum,1970 Dutch Open Badminton Championships,10000,1969 Dutch Open,tennis tournament edition
2006 Dutch Open,Netherlands,Amersfoort,2006 Dutch Open Badminton Championships,323250,2005 Dutch Open,tennis tournament edition
1992 Dutch Open,Netherlands,Hilversum,1992 Dutch Open Badminton Championships,225000,1991 Dutch Open,tennis tournament edition
1991 Dutch Open,Netherlands,Hilversum,1991 Dutch Open Badminton Championships,215000,1990 Dutch Open,tennis tournament edition
