col0,col1,col2,col3
Xara Photo & Graphic Designer,raster graphics editor,Xara,C++
Adobe Fireworks,raster graphics editor,Adobe,C++
Photopea,vector graphics editor,Ivan Kutskir,JavaScript
LibreOffice Draw,vector graphics editor,The Document Foundation,Java
Toonz,vector graphics editor,Dwango,C++
Draw Plus,vector graphics editor,Serif Europe,C++
Digital Scrapbook Artist,vector graphics editor,Serif Europe,C++
ARIS Express,vector graphics editor,Software AG,Java
Adobe Animate,vector graphics editor,Adobe,C++
Xara Photo & Graphic Designer,vector graphics editor,Xara,C++
Ipe,vector graphics editor,Otfried Cheong,C++
Karbon,vector graphics editor,KDE,C++
Dia,vector graphics editor,GNU Project,C
