col0,col1,col2,col3,col4
Beinn Fhada,United Kingdom,Kintail,Càrn Eige,Munro
Sgorr Ruadh,United Kingdom,Northwest Highlands,Sgùrr Mòr,Munro
Beinn Achaladair,United Kingdom,Bridge of Orchy,Beinn a' Chreachain,Munro
A' Chràlaig,United Kingdom,Northwest Highlands,Càrn Eige,Munro
Sgùrr nan Gillean,United Kingdom,Isle of Skye,Sgùrr Alasdair,Munro
Ben More Assynt,United Kingdom,Northwest Highlands,Sgùrr Mòr,Munro
Beinn Dorain,United Kingdom,Bridge of Orchy,Beinn a' Chreachain,Marilyn
Gairich,United Kingdom,Northwest Highlands,Sgùrr na Cìche,Marilyn
Beinn Fhada,United Kingdom,Kintail,Càrn Eige,Marilyn
Sgorr Ruadh,United Kingdom,Northwest Highlands,Sgùrr Mòr,Marilyn
Beinn Achaladair,United Kingdom,Bridge of Orchy,Beinn a' Chreachain,Marilyn
A' Chràlaig,United Kingdom,Northwest Highlands,Càrn Eige,Marilyn
