col0,col1,col2,col3
2012 Carebaco Badminton Championships,Santo Domingo,2013 Carebaco Badminton Championships,2012-01-01
2007 Carebaco Badminton Championships,Paramaribo,2011 Carebaco Badminton Championships,2007-01-01
2003 Carebaco Badminton Championships,Port of Spain,2004 Carebaco Badminton Championships,2003-01-01
2002 Carebaco Badminton Championships,Mayagüez,2003 Carebaco Badminton Championships,2002-01-01
2001 Carebaco Badminton Championships,Kingston,2002 Carebaco Badminton Championships,2001-01-01
1999 Carebaco Badminton Championships,Paramaribo,2001 Carebaco Badminton Championships,1999-01-01
1996 Carebaco Badminton Championships,Port of Spain,1997 Carebaco Badminton Championships,1996-01-01
1995 Carebaco Badminton Championships,Kingston,1996 Carebaco Badminton Championships,1995-01-01
1992 Carebaco Badminton Championships,Willemstad,1993 Carebaco Badminton Championships,1992-01-01
1990 Carebaco Badminton Championships,Port of Spain,1992 Carebaco Badminton Championships,1990-01-01
