col0,col1,col2,col3,col4
seventh power,integer sequence,number,sixth power,eighth power
enneadecagonal number,integer sequence,polygonal number,octadecagonal number,icosagonal number
icositrigonal number,integer sequence,polygonal number,icosidigonal number,icositetragonal number
icosihenagonal number,integer sequence,polygonal number,icosagonal number,icosidigonal number
hendecagonal number,integer sequence,polygonal number,decagonal number,dodecagonal number
tridecagonal number,integer sequence,polygonal number,dodecagonal number,tetradecagonal number
5th power,integer sequence,number,fourth power,sixth power
octagonal number,integer sequence,polygonal number,heptagonal number,nonagonal number
hexagonal number,integer sequence,polygonal number,pentagonal number,heptagonal number
fourth power,integer sequence,number,cube,5th power
seventh power,power function,number,sixth power,eighth power
