col0,col1,col2,col3
Lausanne,UTC+01:00,Grégoire Junod,college town
Geneva,UTC+01:00,Sami Kanaan,college town
Bern,UTC+01:00,Alec von Graffenried,federal city
Horgen,UTC+01:00,Theo Leuthold,municipality of Switzerland
Uster,UTC+01:00,Werner Egli,municipality of Switzerland
St. Gallen,UTC+01:00,Thomas Scheitlin,municipality of Switzerland
Ebikon,UTC+01:00,Daniel Gasser,municipality of Switzerland
Winterthur,UTC+01:00,Michael Künzle,municipality of Switzerland
Schaffhausen,UTC+01:00,Peter Neukomm,municipality of Switzerland
Lugano,UTC+01:00,Marco Borradori,municipality of Switzerland
Lucerne,UTC+01:00,Beat Züsli,municipality of Switzerland
Lausanne,UTC+01:00,Grégoire Junod,municipality of Switzerland
Bern,UTC+01:00,Alec von Graffenried,administrative territorial entity
Horgen,UTC+01:00,Theo Leuthold,capital
