col0,col1,col2,col3
Göttingen,big city,Leinegraben,Germany
Ulm,big city,Region Donau-Iller,Germany
Osnabrück,big city,Osnabrück Land,Germany
Kassel,big city,West Hesse Depression,Germany
Rostock,big city,Mecklenburg,Germany
Lübeck,big city,Hamburg Metropolitan Region,Germany
Chemnitz,big city,Central German Metropolitan Region,Germany
Brunswick,big city,North German Plain,Germany
Bremerhaven,big city,Elbe-Weser Triangle,Germany
Bochum,big city,Ruhr,Germany
Leipzig,big city,metropolitan area Leipzig-Halle,Germany
Lübeck,state of Germany,Hamburg Metropolitan Region,Germany
Göttingen,college town,Leinegraben,Germany
