col0,col1,col2,col3,col4,col5
Orchha,552,UTC+05:30,Nagar Panchayat,India,Tikamgarh district
Khajuraho,282,UTC+05:30,Nagar Panchayat,India,Chhatarpur district
Bodh Gaya,108,UTC+05:30,Nagar Panchayat,India,Gaya district
Devprayag,813,UTC+05:30,Nagar Panchayat,India,Uttarakhand
Chandauli,70,UTC+05:30,human settlement,India,Chandauli district
Phalauda,221,UTC+05:30,human settlement,India,Meerut district
Sailana,479,UTC+05:30,human settlement,India,Ratlam district
Rajgarh,491,UTC+05:30,human settlement,India,Rajgarh district
Sarangarh,217,UTC+05:30,human settlement,India,Raigarh district
Nagod,330,UTC+05:30,human settlement,India,Satna District
Sitamau,457,UTC+05:30,human settlement,India,Mandsaur district
