col0,col1,col2,col3,col4
Elävä arkisto,Finland,video streaming service,2006-09-09,Yle
Twitch,United States of America,video streaming service,2011-06-06,Amazon
Hulu,United States of America,video streaming service,2007-03-01,The Walt Disney Company
Hotstar,India,web-based service,2015-02-01,The Walt Disney Company
DC Universe,United States of America,subscription service,2018-01-01,DC Entertainment
NetEase Music,People's Republic of China,music streaming service,2013-01-24,NetEase
DC Universe,United States of America,broadcaster,2018-01-01,DC Entertainment
Hulu,United States of America,broadcaster,2007-03-01,The Walt Disney Company
Twitch,United States of America,web hosting service,2011-06-06,Amazon
DC Universe,United States of America,business,2018-01-01,DC Entertainment
Twitch,United States of America,business,2011-06-06,Amazon
CBS All Access,United States of America,service on internet,2014-10-28,CBS Interactive
Hotstar,India,dot-com company,2015-02-01,The Walt Disney Company
Yle Areena,Finland,Internet television,2007-06-15,Yle
