col0,col1,col2,col3,col4,col5,col6,col7
Corrigendum: A coral-on-a-chip microfluidic platform enabling live-imaging microscopy of reef-building corals.,Assaf Vardi,English,A coral-on-a-chip microfluidic platform enabling live-imaging microscopy of reef-building corals.,2016-05-11,scientific article,Corrigendum: A coral-on-a-chip microfluidic platform enabling live-imaging microscopy of reef-building corals.,microfluidics
Erratum: SC83288 is a clinical development candidate for the treatment of severe malaria.,Michael Lanzer,English,SC83288 is a clinical development candidate for the treatment of severe malaria.,2017-04-06,erratum,Erratum: SC83288 is a clinical development candidate for the treatment of severe malaria.,SC83288 is a clinical development candidate for the treatment of severe malaria.
Erratum to: Benchmarks for ethically credible partnerships between industry and academic health centers: beyond disclosure of financial conflicts of interest.,Kimberly Quaid de Cordon,English,Benchmarks for ethically credible partnerships between industry and academic health centers: beyond disclosure of financial conflicts of interest.,2016-01-29,erratum,Erratum to: Benchmarks for ethically credible partnerships between industry and academic health centers: beyond disclosure of financial conflicts of interest.,Benchmarks for ethically credible partnerships between industry and academic health centers: beyond disclosure of financial conflicts of interest.
Erratum to: Should all acutely ill children in primary care be tested with point-of-care CRP: a cluster randomised trial.,Ann Van den Bruel,English,Should all acutely ill children in primary care be tested with point-of-care CRP: a cluster randomised trial.,2017-05-02,erratum,Erratum to: Should all acutely ill children in primary care be tested with point-of-care CRP: a cluster randomised trial.,Should all acutely ill children in primary care be tested with point-of-care CRP: a cluster randomised trial.
"Erratum: ""Predicting the influence of long-range molecular interactions on macroscopic-scale diffusion by homogenization of the Smoluchowski equation"" [J. Chem. Phys. 140, 174106",J. Andrew McCammon,English,Predicting the influence of long-range molecular interactions on macroscopic-scale diffusion by homogenization of the Smoluchowski equation,2015-03-01,erratum,"Erratum: ""Predicting the influence of long-range molecular interactions on macroscopic-scale diffusion by homogenization of the Smoluchowski equation"" [J. Chem. Phys. 140, 174106 (2014)].",Predicting the influence of long-range molecular interactions on macroscopic-scale diffusion by homogenization of the Smoluchowski equation
"Erratum: Commentary: ""Large-scale psychological differences within China explained by rice vs. wheat agriculture""",Zhiguo Yuan,English,Large-scale psychological differences within China explained by rice versus wheat agriculture.,2015-04-22,erratum,"Erratum: Commentary: ""Large-scale psychological differences within China explained by rice vs. wheat agriculture""",agriculture
"Erratum: Consumption of whole grains and cereal fiber and total and cause-specific mortality: prospective analysis of 367,442 individuals.",Lu Qi,English,"Consumption of whole grains and cereal fiber and total and cause-specific mortality: prospective analysis of 367,442 individuals.",2015-04-16,erratum,"Erratum: Consumption of whole grains and cereal fiber and total and cause-specific mortality: prospective analysis of 367,442 individuals.","Consumption of whole grains and cereal fiber and total and cause-specific mortality: prospective analysis of 367,442 individuals."
Erratum to: Scaling-up an efficacious school-based physical activity intervention: Study protocol for the 'Internet-based Professional Learning to help teachers support Activity in Youth',Jo Salmon,English,Scaling-up an efficacious school-based physical activity intervention: Study protocol for the 'Internet-based Professional Learning to help teachers support Activity in Youth' (iPLAY) cluster randomized controlled trial and scale-up implementation e,2016-09-30,erratum,Erratum to: Scaling-up an efficacious school-based physical activity intervention: Study protocol for the 'Internet-based Professional Learning to help teachers support Activity in Youth' (iPLAY) cluster randomized controlled trial and scale-up impl,Scaling-up an efficacious school-based physical activity intervention: Study protocol for the 'Internet-based Professional Learning to help teachers support Activity in Youth' (iPLAY) cluster randomized controlled trial and scale-up implementation e
"Corrigendum: Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses.",Caroline Hayward,English,"Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses.",2016-11-01,erratum,"Corrigendum: Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses.","Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses."
"Erratum to: KPT-330, a potent and selective exportin-1",Francesco Marampon,English,"KPT-330, a potent and selective exportin-1 (XPO-1) inhibitor, shows antitumor effects modulating the expression of cyclin D1 and survivin [corrected] in prostate cancer models.",2016-01-11,erratum,"Erratum to: KPT-330, a potent and selective exportin-1 (XPO-1) inhibitor, shows antitumor effects modulating the expression of cyclin D1 and survivin in prostate cancer models.","KPT-330, a potent and selective exportin-1 (XPO-1) inhibitor, shows antitumor effects modulating the expression of cyclin D1 and survivin [corrected] in prostate cancer models."
Corrigendum: Viraemia suppressed in HIV-1-infected humans by broadly neutralizing antibody 3BNC117.,Bruce D. Walker,English,Viraemia suppressed in HIV-1-infected humans by broadly neutralizing antibody 3BNC117.,2016-03-23,erratum,Corrigendum: Viraemia suppressed in HIV-1-infected humans by broadly neutralizing antibody 3BNC117.,Viraemia suppressed in HIV-1-infected humans by broadly neutralizing antibody 3BNC117.
"Corrigendum: Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses.",Andres Metspalu,English,"Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses.",2016-11-01,erratum,"Corrigendum: Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses.","Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses."
Erratum: Oxygen depletion recorded in upper waters of the glacial Southern Ocean.,Claus-Dieter Hillenbrand,English,Oxygen depletion recorded in upper waters of the glacial Southern Ocean,2016-04-26,erratum,Erratum: Oxygen depletion recorded in upper waters of the glacial Southern Ocean.,Oxygen depletion recorded in upper waters of the glacial Southern Ocean
"Corrigendum to ""Untangling the relatedness among correlations, Part I: Nonparametric approaches to inter-subject correlation analysis at the group level"" [Neuroimage",Daniel R. Glen,English,"Untangling the relatedness among correlations, Part II: Inter-subject correlation group analysis through linear mixed-effects modeling.",2016-10-28,erratum,"Corrigendum to ""Untangling the relatedness among correlations, Part I: Nonparametric approaches to inter-subject correlation analysis at the group level"" [Neuroimage (in press)].",neuroimaging
Erratum to: Household preferences for reducing greenhouse gas emissions in four European high-income countries: Does health information matter? A mixed-methods study protocol.,Rainer Sauerborn,English,Household preferences for reducing greenhouse gas emissions in four European high-income countries: Does health information matter? A mixed-methods study protocol,2017-08-29,erratum,Erratum to: Household preferences for reducing greenhouse gas emissions in four European high-income countries: Does health information matter? A mixed-methods study protocol.,greenhouse gas
