col0,col1,col2,col3
Alexander-Poch-Platz 6,Vienna,1864-01-01,cultural property
Rectoria de Llabià,Fontanilles,1700-01-01,clergy house
Rectoria de Bellver de Cerdanya,Bellver de Cerdanya,1800-01-01,clergy house
Rectoria de Torrelles de Llobregat,Torrelles de Llobregat,1900-01-01,clergy house
Presbytery of the Roman Catholic Church of St Mary,Manchester,1870-01-01,clergy house
old clergy house in Taivassalo rectory,Taivassalo,1756-01-01,clergy house
old clergy house in Perniö rectory,Salo,1732-01-01,clergy house
new clergy house in Perniö rectory,Salo,1839-01-01,clergy house
clergy house in Kenkäveronniemi rectory,Mikkeli,1869-01-01,clergy house
clergy house in Karjalohja rectory,Lohja,1828-01-01,clergy house
clergy house in Torgare rectory,Kronoby,1799-01-01,clergy house
