col0,col1,col2,col3,col4
Salle Wagram,performing arts center,17th arrondissement of Paris,1865-01-01,registered historic monument
La Bellone,performing arts center,Brussels,1697-01-01,protected heritage site in Brussels
National Arts Centre,performing arts center,Downtown Ottawa,1969-01-01,national historic site of Canada
Markthalle Hamburg,performing arts center,Hamburg-Mitte,1913-01-01,Kulturdenkmal
Lyceum Theatre,performing arts center,City of Westminster,1834-07-14,Grade II* listed building or structure
The Town Hall,performing arts center,Manhattan,1921-01-01,National Historic Landmark
Massey Hall,performing arts center,Toronto,1894-01-01,national historic site of Canada
Festspielhaus Hellerau,performing arts center,Dresden,1911-01-01,Kulturdenkmal
Barbican Centre,performing arts center,City of London,1982-01-01,Grade II listed building
Schaubühne am Lehniner Platz,performing arts center,Charlottenburg-Wilmersdorf,1962-09-21,Kulturdenkmal
Corona Theatre,performing arts center,Le Sud-Ouest,1912-01-01,classified heritage immovable
Festspielhaus Hellerau,educational institution,Dresden,1911-01-01,Kulturdenkmal
Markthalle Hamburg,market hall,Hamburg-Mitte,1913-01-01,Kulturdenkmal
Festspielhaus Hellerau,multi-purpose hall,Dresden,1911-01-01,Kulturdenkmal
