col0,col1,col2,col3
Diamondback,steel roller coaster,Bolliger & Mabillard,United States of America
Thunder Dolphin,steel roller coaster,Intamin,Japan
Bizarro,steel roller coaster,Intamin,United States of America
Superman – Ride of Steel,steel roller coaster,Intamin,United States of America
Titan,steel roller coaster,Giovanola,United States of America
Fujiyama,steel roller coaster,TOGO,Japan
Goliath,steel roller coaster,Bolliger & Mabillard,United States of America
Big One,steel roller coaster,Arrow Dynamics,United Kingdom
Nitro,steel roller coaster,Bolliger & Mabillard,United States of America
Behemoth,steel roller coaster,Bolliger & Mabillard,Canada
Wicked Twister,steel roller coaster,Intamin,United States of America
Superman el Último Escape,steel roller coaster,Chance Morgan,Mexico
Goliath,steel roller coaster,Giovanola,United States of America
Shambhala: Expedición al Himalaya,steel roller coaster,Bolliger & Mabillard,Spain
