col0,col1,col2,col3,col4
2019 World Rowing Junior Championships,2019-08-01,2018 World Rowing Junior Championships,2019-08-07,World Rowing Junior Championships
2018 World Rowing Junior Championships,2018-01-01,2017 World Rowing Junior Championships,2018-08-08,World Rowing Junior Championships
2015 World Rowing Junior Championships,2015-01-01,2014 World Rowing Junior Championships,2015-08-05,World Rowing Junior Championships
2014 World Rowing Junior Championships,2014-01-01,2013 World Rowing Junior Championships,2014-08-06,World Rowing Junior Championships
2013 World Rowing Junior Championships,2013-01-01,2012 World Rowing Junior Championships,2013-08-07,World Rowing Junior Championships
2012 World Rowing Junior Championships,2012-01-01,2011 World Rowing Junior Championships,2012-08-15,World Rowing Junior Championships
2009 World Rowing Junior Championships,2009-01-01,2008 World Rowing Junior Championships,2009-08-05,World Rowing Junior Championships
2008 World Rowing Junior Championships,2008-01-01,2007 World Rowing Junior Championships,2008-07-22,World Rowing Junior Championships
2007 World Rowing Junior Championships,2007-01-01,2006 World Rowing Junior Championships,2007-08-08,World Rowing Junior Championships
2006 World Rowing Junior Championships,2006-01-01,2005 World Rowing Junior Championships,2006-08-02,World Rowing Junior Championships
2005 World Rowing Junior Championships,2005-01-01,2004 World Rowing Junior Championships,2005-08-03,World Rowing Junior Championships
2004 World Rowing Junior Championships,2004-01-01,2003 World Rowing Junior Championships,2004-07-27,World Rowing Junior Championships
