col0,col1,col2,col3
animal stable in Small-Toijola farm,Mikkeli,animal byre,Finland
Dorfstraße 19,Lawalde,animal byre,Germany
Ehem. Stall in Rückersdorf,Rückersdorf,animal byre,Germany
Scheune und Stallung in Schnaittach,Schnaittach,animal byre,Germany
Ehemaliger Stall in Lauf an der Pegnitz,Lauf an der Pegnitz,animal byre,Germany
Backhaus und Kleintierstall in Ottensoos,Ottensoos,animal byre,Germany
Bar U Ranch Dairy Barn,Foothills County,animal byre,Canada
Venta del Batán,Casa de Campo,animal byre,Spain
Barchessone Vecchio,Mirandola,animal byre,Italy
sheep pen,Bispingen,animal byre,Germany
Kutschstall,Potsdam,animal byre,Germany
Win-Mock Farm Dairy,Bermuda Run,animal byre,United States of America
"Achter Sint Pieter 9, Utrecht",Utrecht,animal byre,Netherlands
